timestamp,rel_time_s,direction,ipg_ms
1775739599.508842,515.5316650867462,PLC -> IO,31.963
1775739599.540798,515.5636210441589,PLC -> IO,31.956
1775739599.572795,515.5956180095673,PLC -> IO,31.997
1775739599.604792,515.6276152133942,PLC -> IO,31.997
1775739599.636801,515.6596240997314,PLC -> IO,32.009
1775739599.6688,515.691623210907,PLC -> IO,31.999
1775739599.700808,515.72363114357,PLC -> IO,32.008
1775739599.732837,515.7556600570679,PLC -> IO,32.029
1775739599.764836,515.7876591682434,PLC -> IO,31.999
1775739599.796884,515.8197071552277,PLC -> IO,32.048
1775739599.828886,515.8517091274261,PLC -> IO,32.002
1775739599.860887,515.8837101459503,PLC -> IO,32.001
1775739599.892886,515.9157090187073,PLC -> IO,31.999
1775739599.924849,515.9476721286774,PLC -> IO,31.963
1775739599.95681,515.9796330928802,PLC -> IO,31.961
1775739599.988795,516.0116181373596,PLC -> IO,31.985
1775739600.020858,516.0436811447144,PLC -> IO,32.063
1775739600.052858,516.0756812095642,PLC -> IO,32.0
1775739600.084891,516.107714176178,PLC -> IO,32.033
1775739600.116886,516.1397089958191,PLC -> IO,31.995
1775739600.148892,516.1717150211334,PLC -> IO,32.006
1775739600.180894,516.2037169933319,PLC -> IO,32.002
1775739600.212897,516.2357201576233,PLC -> IO,32.003
1775739600.244894,516.2677171230316,PLC -> IO,31.997
1775739600.276857,516.2996799945831,PLC -> IO,31.963
1775739600.308861,516.3316841125488,PLC -> IO,32.004
1775739600.340885,516.3637080192566,PLC -> IO,32.024
1775739600.372898,516.3957211971283,PLC -> IO,32.013
1775739600.404898,516.4277210235596,PLC -> IO,32.0
1775739600.436901,516.459724187851,PLC -> IO,32.003
1775739600.4689,516.4917230606079,PLC -> IO,31.999
1775739600.500863,516.523686170578,PLC -> IO,31.963
1775739600.532835,516.5556581020355,PLC -> IO,31.972
